step,host,alg,-t,t,-mr,mr,-ma,ma,-mp,mp,-p,-k,k,-i,i,-d,d,-rq,rq,-rqsize,rqsize,-nwork,nwork,-nrq,nrq,-seqwidth,seqwidth,-trial,trial,-pinning,pinning,-data,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_INS,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,total fast htm commit~2,total fast htm abort~2,total fallback commit~2,total fallback abort~2,seconds global lock is held~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step453,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,125,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,51562127,51544776,10310690,25763063,10000,,,,,,10000,2015416.5,20,100000,125,debra,new,none,,8,1,,11.7876,2.59152,12879.3,,15416.5,,,,,,256878807 ,154080586 ,751824 ,0 ,6.91806 ,,,,,,,"step453.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 125 -nrq 1 >> output.zyra.dsbench/step453.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step454,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,144,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,3196593,3194618,639121,1595679,10000,,,,,,10000,2034190.3,20,100000,144,debra,new,none,,8,1,,54.6175,8.88117,237582,,34190.3,,,,,,13118782 ,72271897 ,2838012 ,0 ,2.01385 ,,,,,,,"step454.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 144 -nrq 0 >> output.zyra.dsbench/step454.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step455,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,144,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,70296496,70308470,14060496,35110361,10000,,,,,,10000,207359.64,20,100000,144,debra,new,none,,8,1,,11.5255,2.27471,10821.8,,7359.64,,,,,,349601312 ,215145605 ,1502305 ,0 ,4.57654 ,,,,,,,"step455.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 144 -nrq 0 >> output.zyra.dsbench/step455.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step456,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,144,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,4208260,4208479,841673,2102088,10000,,,,,,10000,2027162.3,20,100000,144,debra,new,none,,8,1,,44.5767,7.43132,181019,,27162.3,,,,,,18160661 ,74099190 ,2860225 ,0 ,2.05174 ,,,,,,,"step456.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 144 -nrq 0 >> output.zyra.dsbench/step456.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step457,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,143,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,2057381,2055195,411257,1029777,10000,,,,,,10000,2080071.8,20,100000,143,debra,new,none,,8,1,,84.9159,13.8522,370463,,80071.8,,,,,,7607504 ,62844947 ,2690268 ,0 ,2.67512 ,,,,,,,"step457.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.143.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 143 -nrq 1 >> output.zyra.dsbench/step457.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.143.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1276,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,1,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,2546650,2546979,509362,5087749,10000,,,,,,10000,5677.832,5,10000,1,debra,new,none,,8,1,,0.188893,0.00173593,756.735,,677.832,,,,,,50847864 ,595831 ,29635 ,0 ,0.0758522 ,,,,,,,"step1276.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 1 -nrq 0 >> output.zyra.dsbench/step1276.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step458,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,143,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,6168683,6167438,1233612,3083336,10000,,,,,,10000,2033303.9,20,100000,143,debra,new,none,,8,1,,31.6989,5.66355,123338,,33303.9,,,,,,28294284 ,72640555 ,2539079 ,0 ,2.84939 ,,,,,,,"step458.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.143.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 143 -nrq 1 >> output.zyra.dsbench/step458.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.143.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step459,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,143,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,12933156,12917572,2585072,6458964,10000,,,,,,10000,2024508.7,20,100000,143,debra,new,none,,8,1,,19.9198,3.741,58881.4,,24508.7,,,,,,62313687 ,90803371 ,2275960 ,0 ,3.61396 ,,,,,,,"step459.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.143.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 143 -nrq 1 >> output.zyra.dsbench/step459.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.143.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step45,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,125,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,,,0,156011230,10000,,,,,,10000,01325.94,0,100000,125,debra,new,none,,8,1,,24.8836,0.0914024,2121.95,,1325.94,,,,,,2193810 ,1558847844 ,83840 ,379545 ,0 ,,,,,,,"step45.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 125 -nrq 1 >> output.zyra.dsbench/step45.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step460,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,1,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,0,2389299,10000,,,,,,10000,01182.51,0,100000,1,debra,new,none,,8,1,,25.9551,0.132884,1555.07,,1182.51,,,,,,23892999 ,44533 ,2109 ,0 ,0 ,,,,,,,"step460.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 1 -nrq 0 >> output.zyra.dsbench/step460.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step461,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,1,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,,,0,2455899,10000,,,,,,10000,01223.24,0,100000,1,debra,new,none,,8,1,,26.4057,0.102704,1579.19,,1223.24,,,,,,24558999 ,51069 ,2302 ,0 ,0 ,,,,,,,"step461.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 1 -nrq 0 >> output.zyra.dsbench/step461.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step462,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,1,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,,,0,2334749,10000,,,,,,10000,01205.55,0,100000,1,debra,new,none,,8,1,,25.771,0.18061,1614.62,,1205.55,,,,,,23347499 ,39296 ,3215 ,0 ,0 ,,,,,,,"step462.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 1 -nrq 0 >> output.zyra.dsbench/step462.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step463,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,18,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,0,33504178,10000,,,,,,10000,01220.16,0,100000,18,debra,new,none,,8,1,,23.0651,0.045594,1426.13,,1220.16,,,,,,335041780 ,920519 ,20075 ,411 ,0 ,,,,,,,"step463.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.18.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 18 -nrq 0 >> output.zyra.dsbench/step463.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.18.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step464,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,18,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,,,0,33557579,10000,,,,,,10000,01224.35,0,100000,18,debra,new,none,,8,1,,22.9828,0.0566166,1435.16,,1224.35,,,,,,335575793 ,752397 ,22349 ,455 ,0 ,,,,,,,"step464.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.18.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 18 -nrq 0 >> output.zyra.dsbench/step464.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.18.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step465,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,18,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,,,0,34066466,10000,,,,,,10000,01180.86,0,100000,18,debra,new,none,,8,1,,22.775,0.0620497,1414.54,,1180.86,,,,,,340664660 ,925213 ,23420 ,446 ,0 ,,,,,,,"step465.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.18.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 18 -nrq 0 >> output.zyra.dsbench/step465.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.18.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step466,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,17,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,0,31910213,10000,,,,,,10000,01386.05,0,100000,17,debra,new,none,,8,1,,23.3475,0.119478,1510.66,,1386.05,,,,,,319096522 ,1203778 ,4203 ,24 ,0 ,,,,,,,"step466.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.17.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 17 -nrq 1 >> output.zyra.dsbench/step466.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.17.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1277,zyra,dsbench_hytm1,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,1,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,2358652,2357645,471629,4710099,10000,,,,,,10000,5704.172,5,10000,1,debra,new,none,,8,1,,0.182343,0.00138294,788.604,,704.172,,,,,,47073561 ,551355 ,27438 ,0 ,0.0731306 ,,,,,,,"step1277.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 1 -nrq 0 >> output.zyra.dsbench/step1277.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.1.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step467,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,17,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,,,0,31833452,10000,,,,,,10000,01355.38,0,100000,17,debra,new,none,,8,1,,23.0525,0.106868,1504.98,,1355.38,,,,,,318327362 ,1076198 ,4170 ,74 ,0 ,,,,,,,"step467.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.17.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 17 -nrq 1 >> output.zyra.dsbench/step467.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.17.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step468,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,17,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,,,0,31568121,10000,,,,,,10000,01415.01,0,100000,17,debra,new,none,,8,1,,22.9747,0.0803754,1513.69,,1415.01,,,,,,315672623 ,1158474 ,4178 ,1086 ,0 ,,,,,,,"step468.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.17.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 17 -nrq 1 >> output.zyra.dsbench/step468.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.17.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step469,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,36,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,0,53394476,10000,,,,,,10000,01274.04,0,100000,36,debra,new,none,,8,1,,22.9448,0.0511491,1792.89,,1274.04,,,,,,533944741 ,11178714 ,30798 ,2225 ,0 ,,,,,,,"step469.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 36 -nrq 0 >> output.zyra.dsbench/step469.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step46,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,0,-d,0,-rq,0,-rqsize,256,-nwork,144,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,0,237650209,10000,,,,,,10000,0743.771,0,100000,144,debra,new,none,,8,1,,8.36422,0.038353,1592.24,,743.771,,,,,,2376502097 ,7558942 ,51608 ,4845 ,0 ,,,,,,,"step46.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 144 -nrq 0 >> output.zyra.dsbench/step46.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.144.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
